sub-id	interview_uuid	date	os	device	browser	battery_order_id	task_id	user_id	user_code	is_meta	data	is_complete	user_uuid
sub-01	c8fd6224b5d2556cad37a82cae5f916b	1714593062.726249	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_psy_altUses	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 20:50:56 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Alternative Uses Task"", ""taskID"": ""v_psy_altUses"", ""startTime"": 1714592815222, ""endTime"": 1714593056871, ""duration"": 241649, ""version"": ""v1_20211903"", ""SummaryScore"": 0, ""Scores"": {}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 9, ""timeOffScreen"": 12086, ""sound_data"": {""on"": [1714592778305], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
sub-01	e5a0fdd94c495d6389dad54df73047d8	1714593934.458418	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_spotter_v3	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 21:05:29 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Spotter"", ""taskID"": ""v_spotter_v3"", ""startTime"": 1714593629120, ""endTime"": 1714593929272, ""duration"": 300152, ""version"": ""v_spotter_V3.0_Feb2024"", ""SummaryScore"": 0, ""Scores"": {""meanRTs"": ""372.7391304347826"", ""medianRTs"": ""370"", ""medianRT_correct"": ""371"", ""medianRT_incorrect"": ""217"", ""nCorrect"": 66, ""proportion_correct"": ""0.9565217391304348"", ""vas_fatigue_mean"": ""3.5"", ""vas_motivate_mean"": ""3.6666666666666665"", ""opacityDPrimes"": ""0.10714285714285715=0.23333333333333336=0.23333333333333336=0.43333333333333335=0.43333333333333335=0.6333333333333334=0.6333333333333334=0.6333333333333333=0.8333333333333334=0.8571428571428572=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1=1"", ""opacityDPrimes_mean"": 0.8538515406162466, ""finalOpacity"": 0.8215276936665636, ""opacitySelectionMethod"": ""calibrated"", ""clicks"": ""0=0=0=0=0=0=0=0=0=1=0=0=1=0=1=0=1=0=1=0=0=1=0=1=1=0=0=1=0=0=1=0=1=0=1=0=1=0=1=0=1=0=1=0=0=0=0=1=0=0=0=0=0=1=0=0=0=1=0=0=1=1=0=1=0=0=1=0=0=0=0=1=0=0=0=0=0=1=0=1=0=0=0=1=0=0=0=0=0=1=0=0=0=0=1=0=1=0=0=1=0=1=0=0=0=0=0=0=0=0=1=0=1=0=0=0=0=1=0=0=0=0=1=0=0=0=1=0=1=0=1=0=0=0=1=0=0=0=0=0=0=0=0=1=0=1=0=1=0=1=0=0=0=0=0=0=0=0=0=1=0=1=0=1=0=1=0=0=0=0=1=0=0=0=0=1=0=1=0=0=0=0=1=0=0=1=0=0=0=0=0=0=1=0=0=1=0=1=0=0=0=0=1=0=0=0=0=0=1=0=1=0=0=0=0=0=1=0=1=0=0=0=0=0=1=0=0=1=0=0=0=0=0=1=0=0=1=0=0=0=0=1=0=1=0=0=0=0=1=0=0=0=0=0"", ""accuracy"": ""nan""}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 0, ""timeOffScreen"": 0, ""sound_data"": {""on"": [1714593595556], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
sub-01	6bb245095bc25894868c28fef9583d00	1714593598.465258	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_prospectiveMemoryWords_1_delayed	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 20:59:53 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Word Memory 1"", ""taskID"": ""v_prospectiveMemoryWords_1_delayed"", ""startTime"": 1714593551571, ""endTime"": 1714593593754, ""duration"": 42183, ""version"": ""v_MemoryWords1_delayed_V1_June_2022"", ""SummaryScore"": 23, ""Scores"": {""delayedRecall"": 1, ""target_correct_medianRT"": 947, ""target_incorrect_medianRT"": 1029, ""distractor_correct_medianRT"": 879.5, ""distractor_incorrect_medianRT"": ""nan"", ""foil_correct_medianRT"": 720.5, ""foil_incorrect_medianRT"": ""nan"", ""target_correct_N"": 11, ""target_incorrect_N"": 1, ""distractor_correct_N"": 6, ""distractor_incorrect_N"": 0, ""foil_correct_N"": 6, ""foil_incorrect_N"": 0, ""totalCorrect"": 23}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 2, ""timeOffScreen"": 2218, ""sound_data"": {""on"": [1714593539333], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
sub-01	91c05a8326b755f3b3e1bc69f9058511	1714593542.103848	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_prospectiveMemoryObjects_1_delayed	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 20:58:57 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Prospective Memory - Objects 1"", ""taskID"": ""v_prospectiveMemoryObjects_1_delayed"", ""startTime"": 1714593465021, ""endTime"": 1714593537141, ""duration"": 72120, ""version"": ""v_ObjectMemoryDelayed_V1_June_2022"", ""SummaryScore"": 50, ""Scores"": {""numExtraVars"": 1, ""colourAtAll"": 20, ""itemAtAll"": 19, ""onlyItem"": 0, ""onlyColour"": 1, ""item_colour"": 2, ""item_pose"": 0, ""item_pose_colour"": 3, ""item_pose_orientation"": 0, ""item_pose_colour_orientation"": 14, ""wrongItem"": 1}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 0, ""timeOffScreen"": 0, ""sound_data"": {""on"": [1714593456067], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
sub-01	b5ace72508715f119f34df386ee5d185	1714593458.452456	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_wordDefinitions	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 20:57:33 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Word Definitions"", ""taskID"": ""v_wordDefinitions"", ""startTime"": 1714593320797, ""endTime"": 1714593453496, ""duration"": 132699, ""version"": ""v_wordDefinitions_V1_June_2022"", ""SummaryScore"": 18, ""Scores"": {""numTimeOuts"": 0, ""numMedCorr"": 7, ""numLowCorr"": 5, ""numVeryLowCorr"": 6, ""numMedIncorr"": 0, ""numLowIncorr"": 2, ""numVeryLowIncorr"": 1, ""medRT_median"": 3062, ""lowRT_median"": 6258, ""veryLowRT_median"": 3927, ""medCorrRT_median"": 3062, ""lowCorrRT_median"": 6258, ""veryLowCorrRT_median"": 2921, ""medIncorrRT_median"": ""nan"", ""lowIncorrRT_median"": 7728, ""veryLowIncorrRT_median"": 5252}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 2, ""timeOffScreen"": 4535, ""sound_data"": {""on"": [1714593310785], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
sub-01	bf25a0614ba25446a81eb2a1a97434c4	1714593313.656879	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_verbalAnalogies_balanced_short	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 20:55:08 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Verbal Analogies"", ""taskID"": ""v_verbalAnalogies_balanced_short"", ""startTime"": 1714593158630, ""endTime"": 1714593308724, ""duration"": 150094, ""version"": ""v_verbalAnalgies_balanced_V1_Aug_2022"", ""SummaryScore"": 34, ""Scores"": {""score"": 29, ""nTrials"": 41, ""nIncorrect"": 6, ""nCorrect"": 35, ""rt_overall"": 2636, ""rt_near"": 2641.5, ""rt_middle"": 2458, ""rt_far"": 2884.5, ""rt_correct_overall"": 2654, ""rt_correct_near"": 2645, ""rt_correct_middle"": 2458, ""rt_correct_far"": 3035, ""rt_incorrect_overall"": 2348, ""rt_incorrect_near"": 2513.5, ""rt_incorrect_middle"": 3509.5, ""rt_incorrect_far"": 1982.5, ""rt_correct_true_overall"": 2469.5, ""rt_correct_true_near"": 2654, ""rt_correct_true_middle"": 2434.5, ""rt_correct_true_far"": 2843, ""rt_correct_false_overall"": 2926, ""rt_correct_false_near"": 2636, ""rt_correct_false_middle"": 3054, ""rt_correct_false_far"": 3144, ""rt_incorrect_true_overall"": 2017.5, ""rt_incorrect_true_near"": ""nan"", ""rt_incorrect_true_middle"": 2316, ""rt_incorrect_true_far"": 1719, ""rt_incorrect_false_overall"": 2513.5, ""rt_incorrect_false_near"": 2513.5, ""rt_incorrect_false_middle"": 4703, ""rt_incorrect_false_far"": 2246, ""acc_true_overall"": ""nan"", ""acc_true_near"": 1, ""acc_true_middle"": 0.8571428571428571, ""acc_true_far"": 0.875, ""acc_false_overall"": ""nan"", ""acc_false_near"": 0.7142857142857143, ""acc_false_middle"": 0.8333333333333334, ""acc_false_far"": 0.8333333333333334}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 3, ""timeOffScreen"": 1737, ""sound_data"": {""on"": [1714593146432], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
sub-01	4823a82b93445cfd83c979e16120d48c	1714593148.9546	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_psy_dat	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 20:52:24 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Divergent Association Task"", ""taskID"": ""v_psy_dat"", ""startTime"": 1714593107466, ""endTime"": 1714593144040, ""duration"": 36574, ""version"": ""v1_20211026"", ""SummaryScore"": 0, ""Scores"": {}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 0, ""timeOffScreen"": 0, ""sound_data"": {""on"": [1714593066016], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
sub-01	09c81dc5e77657099723966198985151	1714592781.039821	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_beads	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 20:46:16 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Beads Task"", ""taskID"": ""v_beads"", ""startTime"": 1714592688376, ""endTime"": 1714592776057, ""duration"": 87681, ""version"": ""v_beads_V1_June_2022"", ""SummaryScore"": 294, ""Scores"": {""meanSamples"": 6, ""meanDiff"": 1.4666666666666666, ""percCorrectChoice"": 96.66666666666667, ""meanRT"": 2053.133333333333, ""totalPoints"": 294}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 0, ""timeOffScreen"": 0, ""sound_data"": {""on"": [1714592668028], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
sub-01	4ba6def848f958a28bd61e947fd3f0da	1714592670.89112	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_verbalReasoning	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 20:44:25 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Verbal Reasoning"", ""taskID"": ""v_verbalReasoning"", ""startTime"": 1714592577916, ""endTime"": 1714592665987, ""duration"": 88071, ""version"": ""v_verbalReasoning_V1_June_2022"", ""SummaryScore"": 29, ""Scores"": {""nCorrect"": 29, ""nIncorrect"": 1, ""medRT"": 1910.5, ""medCorrRT"": 1845, ""medErrRT"": 2828}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 0, ""timeOffScreen"": 0, ""sound_data"": {""on"": [1714592354580], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
sub-01	a7dd76f2ec3d5758819627c2b1bb324f	1714592357.331445	"[""Windows"", [10], ""10""]"	"[""Other"", null, null]"	"[""Chrome"", [124, 0, 0], ""124.0.0""]"	3938	v_switchingStroop	Anon-CE85FEF6771C4950BBF9C18E5AB81B7E	GBx4-Bzg5	False	"{""timeStamp"": ""Wed May 01 2024 20:39:12 GMT+0100 (Western European Summer Time)"", ""dynamicDifficulty"": ""0,0,0"", ""taskName"": ""Switching Stroop"", ""taskID"": ""v_switchingStroop"", ""startTime"": 1714592224263, ""endTime"": 1714592352356, ""duration"": 128093, ""version"": ""v_switchingStroop_V1_July_2022"", ""SummaryScore"": 60, ""Scores"": {""totalErrors"": 0, ""totalCorrect"": 60, ""medCorrRT"": 1062.5, ""medIncorrRT"": ""nan"", ""medRT"": 1062.5, ""meanSwitchAcc"": 1, ""medSwitchRT"": 1493.5, ""meanNonswitchAcc"": 1, ""medNonswitchRT"": 1028.5, ""meanCongAcc"": 1, ""medCongRT"": 1025, ""meanIncongAcc"": 1, ""medIncongRT"": 1348, ""textAcc"": 1, ""medTextRT"": 1445, ""colourAcc"": 1, ""medColourRT"": 978.5, ""maxAchieved"": 60}, ""exited"": 0, ""type"": 0, ""focusLossCount"": 0, ""timeOffScreen"": 0, ""sound_data"": {""on"": [1714592141297], ""off"": []}, ""duration_sound_off"": 0, ""duration_sound_off_after_start"": 0, ""sequenceObj"": {}}"	True	be63ac76b0894f5aa83860aedacd936b
