UUID        = e49ff0a1-246f-4365-9d11-bdbabe21e83d
ScanDate    = 20240510_134858
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 48
NumVolumes  = 356
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO

     0       0         19899186         19899209     0
     0      12         19899186         19899209     0
     0      24         19899186         19899209     0
     0      36         19899186         19899209     0
     0       5         19899218         19899242     0
     0      17         19899218         19899242     0
     0      29         19899218         19899242     0
     0      41         19899218         19899242     0
     0      10         19899251         19899275     0
     0      22         19899251         19899275     0
     0      34         19899251         19899275     0
     0      46         19899251         19899275     0
     0       3         19899284         19899307     0
     0      15         19899284         19899307     0
     0      27         19899284         19899307     0
     0      39         19899284         19899307     0
     0       8         19899316         19899340     0
     0      20         19899316         19899340     0
     0      32         19899316         19899340     0
     0      44         19899316         19899340     0
     0       1         19899349         19899373     0
     0      13         19899349         19899373     0
     0      25         19899349         19899373     0
     0      37         19899349         19899373     0
     0       6         19899382         19899405     0
     0      18         19899382         19899405     0
     0      30         19899382         19899405     0
     0      42         19899382         19899405     0
     0      11         19899414         19899438     0
     0      23         19899414         19899438     0
     0      35         19899414         19899438     0
     0      47         19899414         19899438     0
     0       4         19899447         19899471     0
     0      16         19899447         19899471     0
     0      28         19899447         19899471     0
     0      40         19899447         19899471     0
     0       9         19899480         19899503     0
     0      21         19899480         19899503     0
     0      33         19899480         19899503     0
     0      45         19899480         19899503     0
     0       2         19899512         19899536     0
     0      14         19899512         19899536     0
     0      26         19899512         19899536     0
     0      38         19899512         19899536     0
     0       7         19899545         19899569     0
     0      19         19899545         19899569     0
     0      31         19899545         19899569     0
     0      43         19899545         19899569     0
     1       0         19899586         19899609     0
     1      12         19899586         19899609     0
     1      24         19899586         19899609     0
     1      36         19899586         19899609     0
     1       5         19899618         19899642     0
     1      17         19899618         19899642     0
     1      29         19899618         19899642     0
     1      41         19899618         19899642     0
     1      10         19899651         19899675     0
     1      22         19899651         19899675     0
     1      34         19899651         19899675     0
     1      46         19899651         19899675     0
     1       3         19899684         19899707     0
     1      15         19899684         19899707     0
     1      27         19899684         19899707     0
     1      39         19899684         19899707     0
     1       8         19899716         19899740     0
     1      20         19899716         19899740     0
     1      32         19899716         19899740     0
     1      44         19899716         19899740     0
     1       1         19899749         19899773     0
     1      13         19899749         19899773     0
     1      25         19899749         19899773     0
     1      37         19899749         19899773     0
     1       6         19899782         19899805     0
     1      18         19899782         19899805     0
     1      30         19899782         19899805     0
     1      42         19899782         19899805     0
     1      11         19899814         19899838     0
     1      23         19899814         19899838     0
     1      35         19899814         19899838     0
     1      47         19899814         19899838     0
     1       4         19899847         19899871     0
     1      16         19899847         19899871     0
     1      28         19899847         19899871     0
     1      40         19899847         19899871     0
     1       9         19899880         19899903     0
     1      21         19899880         19899903     0
     1      33         19899880         19899903     0
     1      45         19899880         19899903     0
     1       2         19899912         19899936     0
     1      14         19899912         19899936     0
     1      26         19899912         19899936     0
     1      38         19899912         19899936     0
     1       7         19899945         19899969     0
     1      19         19899945         19899969     0
     1      31         19899945         19899969     0
     1      43         19899945         19899969     0
     2       0         19899986         19900009     0
     2      12         19899986         19900009     0
     2      24         19899986         19900009     0
     2      36         19899986         19900009     0
     2       5         19900018         19900042     0
     2      17         19900018         19900042     0
     2      29         19900018         19900042     0
     2      41         19900018         19900042     0
     2      10         19900051         19900075     0
     2      22         19900051         19900075     0
     2      34         19900051         19900075     0
     2      46         19900051         19900075     0
     2       3         19900084         19900107     0
     2      15         19900084         19900107     0
     2      27         19900084         19900107     0
     2      39         19900084         19900107     0
     2       8         19900116         19900140     0
     2      20         19900116         19900140     0
     2      32         19900116         19900140     0
     2      44         19900116         19900140     0
     2       1         19900149         19900173     0
     2      13         19900149         19900173     0
     2      25         19900149         19900173     0
     2      37         19900149         19900173     0
     2       6         19900182         19900205     0
     2      18         19900182         19900205     0
     2      30         19900182         19900205     0
     2      42         19900182         19900205     0
     2      11         19900214         19900238     0
     2      23         19900214         19900238     0
     2      35         19900214         19900238     0
     2      47         19900214         19900238     0
     2       4         19900247         19900271     0
     2      16         19900247         19900271     0
     2      28         19900247         19900271     0
     2      40         19900247         19900271     0
     2       9         19900280         19900303     0
     2      21         19900280         19900303     0
     2      33         19900280         19900303     0
     2      45         19900280         19900303     0
     2       2         19900312         19900336     0
     2      14         19900312         19900336     0
     2      26         19900312         19900336     0
     2      38         19900312         19900336     0
     2       7         19900345         19900369     0
     2      19         19900345         19900369     0
     2      31         19900345         19900369     0
     2      43         19900345         19900369     0
     3       0         19900386         19900409     0
     3      12         19900386         19900409     0
     3      24         19900386         19900409     0
     3      36         19900386         19900409     0
     3       5         19900418         19900442     0
     3      17         19900418         19900442     0
     3      29         19900418         19900442     0
     3      41         19900418         19900442     0
     3      10         19900451         19900475     0
     3      22         19900451         19900475     0
     3      34         19900451         19900475     0
     3      46         19900451         19900475     0
     3       3         19900484         19900507     0
     3      15         19900484         19900507     0
     3      27         19900484         19900507     0
     3      39         19900484         19900507     0
     3       8         19900516         19900540     0
     3      20         19900516         19900540     0
     3      32         19900516         19900540     0
     3      44         19900516         19900540     0
     3       1         19900549         19900573     0
     3      13         19900549         19900573     0
     3      25         19900549         19900573     0
     3      37         19900549         19900573     0
     3       6         19900582         19900605     0
     3      18         19900582         19900605     0
     3      30         19900582         19900605     0
     3      42         19900582         19900605     0
     3      11         19900614         19900638     0
     3      23         19900614         19900638     0
     3      35         19900614         19900638     0
     3      47         19900614         19900638     0
     3       4         19900647         19900671     0
