UUID        = e552c34f-f520-49e6-9dc5-305395986f35
ScanDate    = 20240521_192033
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 48
NumVolumes  = 356
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO

     0       0         27857137         27857160     0
     0      12         27857137         27857160     0
     0      24         27857137         27857160     0
     0      36         27857137         27857160     0
     0       5         27857170         27857193     0
     0      17         27857170         27857193     0
     0      29         27857170         27857193     0
     0      41         27857170         27857193     0
     0      10         27857202         27857226     0
     0      22         27857202         27857226     0
     0      34         27857202         27857226     0
     0      46         27857202         27857226     0
     0       3         27857235         27857258     0
     0      15         27857235         27857258     0
     0      27         27857235         27857258     0
     0      39         27857235         27857258     0
     0       8         27857268         27857291     0
     0      20         27857268         27857291     0
     0      32         27857268         27857291     0
     0      44         27857268         27857291     0
     0       1         27857300         27857324     0
     0      13         27857300         27857324     0
     0      25         27857300         27857324     0
     0      37         27857300         27857324     0
     0       6         27857333         27857356     0
     0      18         27857333         27857356     0
     0      30         27857333         27857356     0
     0      42         27857333         27857356     0
     0      11         27857366         27857389     0
     0      23         27857366         27857389     0
     0      35         27857366         27857389     0
     0      47         27857366         27857389     0
     0       4         27857398         27857422     0
     0      16         27857398         27857422     0
     0      28         27857398         27857422     0
     0      40         27857398         27857422     0
     0       9         27857431         27857454     0
     0      21         27857431         27857454     0
     0      33         27857431         27857454     0
     0      45         27857431         27857454     0
     0       2         27857464         27857487     0
     0      14         27857464         27857487     0
     0      26         27857464         27857487     0
     0      38         27857464         27857487     0
     0       7         27857496         27857520     0
     0      19         27857496         27857520     0
     0      31         27857496         27857520     0
     0      43         27857496         27857520     0
     1       0         27857537         27857560     0
     1      12         27857537         27857560     0
     1      24         27857537         27857560     0
     1      36         27857537         27857560     0
     1       5         27857570         27857593     0
     1      17         27857570         27857593     0
     1      29         27857570         27857593     0
     1      41         27857570         27857593     0
     1      10         27857602         27857626     0
     1      22         27857602         27857626     0
     1      34         27857602         27857626     0
     1      46         27857602         27857626     0
     1       3         27857635         27857658     0
     1      15         27857635         27857658     0
     1      27         27857635         27857658     0
     1      39         27857635         27857658     0
     1       8         27857668         27857691     0
     1      20         27857668         27857691     0
     1      32         27857668         27857691     0
     1      44         27857668         27857691     0
     1       1         27857700         27857724     0
     1      13         27857700         27857724     0
     1      25         27857700         27857724     0
     1      37         27857700         27857724     0
     1       6         27857733         27857756     0
     1      18         27857733         27857756     0
     1      30         27857733         27857756     0
     1      42         27857733         27857756     0
     1      11         27857766         27857789     0
     1      23         27857766         27857789     0
     1      35         27857766         27857789     0
     1      47         27857766         27857789     0
     1       4         27857798         27857822     0
     1      16         27857798         27857822     0
     1      28         27857798         27857822     0
     1      40         27857798         27857822     0
     1       9         27857831         27857854     0
     1      21         27857831         27857854     0
     1      33         27857831         27857854     0
     1      45         27857831         27857854     0
     1       2         27857864         27857887     0
     1      14         27857864         27857887     0
     1      26         27857864         27857887     0
     1      38         27857864         27857887     0
     1       7         27857896         27857920     0
     1      19         27857896         27857920     0
     1      31         27857896         27857920     0
     1      43         27857896         27857920     0
     2       0         27857937         27857960     0
     2      12         27857937         27857960     0
     2      24         27857937         27857960     0
     2      36         27857937         27857960     0
     2       5         27857970         27857993     0
     2      17         27857970         27857993     0
     2      29         27857970         27857993     0
     2      41         27857970         27857993     0
     2      10         27858002         27858026     0
     2      22         27858002         27858026     0
     2      34         27858002         27858026     0
     2      46         27858002         27858026     0
     2       3         27858035         27858058     0
     2      15         27858035         27858058     0
     2      27         27858035         27858058     0
     2      39         27858035         27858058     0
     2       8         27858068         27858091     0
     2      20         27858068         27858091     0
     2      32         27858068         27858091     0
     2      44         27858068         27858091     0
     2       1         27858100         27858124     0
     2      13         27858100         27858124     0
     2      25         27858100         27858124     0
     2      37         27858100         27858124     0
     2       6         27858133         27858156     0
     2      18         27858133         27858156     0
     2      30         27858133         27858156     0
     2      42         27858133         27858156     0
     2      11         27858166         27858189     0
     2      23         27858166         27858189     0
     2      35         27858166         27858189     0
     2      47         27858166         27858189     0
     2       4         27858198         27858222     0
     2      16         27858198         27858222     0
     2      28         27858198         27858222     0
     2      40         27858198         27858222     0
     2       9         27858231         27858254     0
     2      21         27858231         27858254     0
     2      33         27858231         27858254     0
     2      45         27858231         27858254     0
     2       2         27858264         27858287     0
     2      14         27858264         27858287     0
     2      26         27858264         27858287     0
     2      38         27858264         27858287     0
     2       7         27858296         27858320     0
     2      19         27858296         27858320     0
     2      31         27858296         27858320     0
     2      43         27858296         27858320     0
     3       0         27858337         27858360     0
     3      12         27858337         27858360     0
     3      24         27858337         27858360     0
     3      36         27858337         27858360     0
     3       5         27858370         27858393     0
     3      17         27858370         27858393     0
     3      29         27858370         27858393     0
     3      41         27858370         27858393     0
     3      10         27858402         27858426     0
     3      22         27858402         27858426     0
     3      34         27858402         27858426     0
     3      46         27858402         27858426     0
     3       3         27858435         27858458     0
     3      15         27858435         27858458     0
     3      27         27858435         27858458     0
