UUID        = 2b9eec59-b3ed-4615-b98e-0a7b8ee51887
ScanDate    = 20240731_172336
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 44
NumVolumes  = 264
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO

     0       0         25050275         25050297     0
     0      11         25050275         25050297     0
     0      22         25050275         25050297     0
     0      33         25050275         25050297     0
     0       2         25050310         25050332     0
     0      13         25050310         25050332     0
     0      24         25050310         25050332     0
     0      35         25050310         25050332     0
     0       4         25050346         25050368     0
     0      15         25050346         25050368     0
     0      26         25050346         25050368     0
     0      37         25050346         25050368     0
     0       6         25050381         25050404     0
     0      17         25050381         25050404     0
     0      28         25050381         25050404     0
     0      39         25050381         25050404     0
     0       8         25050417         25050439     0
     0      19         25050417         25050439     0
     0      30         25050417         25050439     0
     0      41         25050417         25050439     0
     0      10         25050453         25050475     0
     0      21         25050453         25050475     0
     0      32         25050453         25050475     0
     0      43         25050453         25050475     0
     0       1         25050488         25050510     0
     0      12         25050488         25050510     0
     0      23         25050488         25050510     0
     0      34         25050488         25050510     0
     0       3         25050524         25050546     0
     0      14         25050524         25050546     0
     0      25         25050524         25050546     0
     0      36         25050524         25050546     0
     0       5         25050560         25050582     0
     0      16         25050560         25050582     0
     0      27         25050560         25050582     0
     0      38         25050560         25050582     0
     0       7         25050595         25050617     0
     0      18         25050595         25050617     0
     0      29         25050595         25050617     0
     0      40         25050595         25050617     0
     0       9         25050631         25050653     0
     0      20         25050631         25050653     0
     0      31         25050631         25050653     0
     0      42         25050631         25050653     0
     1       0         25050675         25050697     0
     1      11         25050675         25050697     0
     1      22         25050675         25050697     0
     1      33         25050675         25050697     0
     1       2         25050710         25050732     0
     1      13         25050710         25050732     0
     1      24         25050710         25050732     0
     1      35         25050710         25050732     0
     1       4         25050746         25050768     0
     1      15         25050746         25050768     0
     1      26         25050746         25050768     0
     1      37         25050746         25050768     0
     1       6         25050781         25050804     0
     1      17         25050781         25050804     0
     1      28         25050781         25050804     0
     1      39         25050781         25050804     0
     1       8         25050817         25050839     0
     1      19         25050817         25050839     0
     1      30         25050817         25050839     0
     1      41         25050817         25050839     0
     1      10         25050853         25050875     0
     1      21         25050853         25050875     0
     1      32         25050853         25050875     0
     1      43         25050853         25050875     0
     1       1         25050888         25050910     0
     1      12         25050888         25050910     0
     1      23         25050888         25050910     0
     1      34         25050888         25050910     0
     1       3         25050924         25050946     0
     1      14         25050924         25050946     0
     1      25         25050924         25050946     0
     1      36         25050924         25050946     0
     1       5         25050960         25050982     0
     1      16         25050960         25050982     0
     1      27         25050960         25050982     0
     1      38         25050960         25050982     0
     1       7         25050995         25051017     0
     1      18         25050995         25051017     0
     1      29         25050995         25051017     0
     1      40         25050995         25051017     0
     1       9         25051031         25051053     0
     1      20         25051031         25051053     0
     1      31         25051031         25051053     0
     1      42         25051031         25051053     0
     2       0         25051075         25051097     0
     2      11         25051075         25051097     0
     2      22         25051075         25051097     0
     2      33         25051075         25051097     0
     2       2         25051110         25051132     0
     2      13         25051110         25051132     0
     2      24         25051110         25051132     0
     2      35         25051110         25051132     0
     2       4         25051146         25051168     0
     2      15         25051146         25051168     0
     2      26         25051146         25051168     0
     2      37         25051146         25051168     0
     2       6         25051181         25051204     0
     2      17         25051181         25051204     0
     2      28         25051181         25051204     0
     2      39         25051181         25051204     0
     2       8         25051217         25051239     0
     2      19         25051217         25051239     0
     2      30         25051217         25051239     0
     2      41         25051217         25051239     0
     2      10         25051253         25051275     0
     2      21         25051253         25051275     0
     2      32         25051253         25051275     0
     2      43         25051253         25051275     0
     2       1         25051288         25051310     0
     2      12         25051288         25051310     0
     2      23         25051288         25051310     0
     2      34         25051288         25051310     0
     2       3         25051324         25051346     0
     2      14         25051324         25051346     0
     2      25         25051324         25051346     0
     2      36         25051324         25051346     0
     2       5         25051360         25051382     0
     2      16         25051360         25051382     0
     2      27         25051360         25051382     0
     2      38         25051360         25051382     0
     2       7         25051395         25051417     0
     2      18         25051395         25051417     0
     2      29         25051395         25051417     0
     2      40         25051395         25051417     0
     2       9         25051431         25051453     0
     2      20         25051431         25051453     0
     2      31         25051431         25051453     0
     2      42         25051431         25051453     0
     3       0         25051475         25051497     0
     3      11         25051475         25051497     0
     3      22         25051475         25051497     0
     3      33         25051475         25051497     0
     3       2         25051510         25051532     0
     3      13         25051510         25051532     0
     3      24         25051510         25051532     0
     3      35         25051510         25051532     0
