subject	task	source_dir	source_dataset	output_path	status	message
02	SSwarper	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/SSwarper	.	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/SSwarper	OK	
02	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/backtothefuture/sub-02.results.20250211_214642	pb04.02.r01.scale+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/backtothefuture/sub-02_task-backtothefuture_run-001_preproc.nii.gz	OK	
02	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/backtothefuture/sub-02.results.20250211_214642	pb04.02.r02.scale+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/backtothefuture/sub-02_task-backtothefuture_run-002_preproc.nii.gz	OK	
02	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/backtothefuture/sub-02.results.20250211_214642	pb04.02.r03.scale+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/backtothefuture/sub-02_task-backtothefuture_run-003_preproc.nii.gz	OK	
02	retinotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/retinotopy/sub-02.results.20250618_180316	pb03.02.r01.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/retinotopy/sub-02_task-retinotopy_run-001_preproc.nii.gz	OK	
02	retinotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/retinotopy/sub-02.results.20250618_180316	pb03.02.r02.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/retinotopy/sub-02_task-retinotopy_run-002_preproc.nii.gz	OK	
02	retinotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/retinotopy/sub-02.results.20250618_180316	pb03.02.r03.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/retinotopy/sub-02_task-retinotopy_run-003_preproc.nii.gz	OK	
02	tonotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/tonotopy/sub-02.results.20250728_142116	pb03.02.r01.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/tonotopy/sub-02_task-tonotopy_run-001_preproc.nii.gz	OK	
02	tonotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/tonotopy/sub-02.results.20250728_142116	pb03.02.r02.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/tonotopy/sub-02_task-tonotopy_run-002_preproc.nii.gz	OK	
02	somatotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-02/somatotopy/sub-02.results.20250212_203739	all_runs.02+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-02/somatotopy/sub-02_task-somatotopy_run-allruns_preproc.nii.gz	OK	
03	SSwarper	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/SSwarper	.	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/SSwarper	OK	
03	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/backtothefuture/sub-03.results.20250211_214642	pb04.03.r01.scale+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/backtothefuture/sub-03_task-backtothefuture_run-001_preproc.nii.gz	OK	
03	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/backtothefuture/sub-03.results.20250211_214642	pb04.03.r02.scale+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/backtothefuture/sub-03_task-backtothefuture_run-002_preproc.nii.gz	OK	
03	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/backtothefuture/sub-03.results.20250211_214642	pb04.03.r03.scale+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/backtothefuture/sub-03_task-backtothefuture_run-003_preproc.nii.gz	OK	
03	retinotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/retinotopy/sub-03.results.20250618_180316	pb03.03.r01.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/retinotopy/sub-03_task-retinotopy_run-001_preproc.nii.gz	OK	
03	retinotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/retinotopy/sub-03.results.20250618_180316	pb03.03.r02.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/retinotopy/sub-03_task-retinotopy_run-002_preproc.nii.gz	OK	
03	retinotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/retinotopy/sub-03.results.20250618_180316	pb03.03.r03.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/retinotopy/sub-03_task-retinotopy_run-003_preproc.nii.gz	OK	
03	tonotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/tonotopy/sub-03.results.20250728_142116	pb03.03.r01.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/tonotopy/sub-03_task-tonotopy_run-001_preproc.nii.gz	OK	
03	tonotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/tonotopy/sub-03.results.20250728_142116	pb03.03.r02.scale+orig	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/tonotopy/sub-03_task-tonotopy_run-002_preproc.nii.gz	OK	
03	somatotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-03/somatotopy/sub-03.results.20250212_203739	all_runs.03+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-03/somatotopy/sub-03_task-somatotopy_run-allruns_preproc.nii.gz	OK	
04	SSwarper	/egor2/egor/MovieProject2/bids_data/derivatives/sub-04/SSwarper	.	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-04/SSwarper	OK	
04	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-04/backtothefuture/sub-04.results.20250211_214642	pb04.04.r01.scale+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-04/backtothefuture/sub-04_task-backtothefuture_run-001_preproc.nii.gz	OK	
04	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-04/backtothefuture/sub-04.results.20250211_214642	pb04.04.r02.scale+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-04/backtothefuture/sub-04_task-backtothefuture_run-002_preproc.nii.gz	OK	
04	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-04/backtothefuture/sub-04.results.20250211_214642	pb04.04.r03.scale+tlrc	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-04/backtothefuture/sub-04_task-backtothefuture_run-003_preproc.nii.gz	OK	
04	retinotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-04/retinotopy	.	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-04/retinotopy	MISS	no results dir
04	tonotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-04/tonotopy	.	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-04/tonotopy	MISS	no results dir
04	somatotopy	/egor2/egor/MovieProject2/bids_data/derivatives/sub-04/somatotopy	.	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-04/somatotopy	MISS	no results dir
05	SSwarper	/egor2/egor/MovieProject2/bids_data/derivatives/sub-05/SSwarper	.	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-05/SSwarper	MISS	no SSwarper dir
05	backtothefuture	/egor2/egor/MovieProject2/bids_data/derivatives/sub-05/backtothefuture	.	/egor2/egor/MovieProject2/openneuro_ds/derivatives/sub-05/backtothefuture	MISS	no results dir
