UUID        = 1218a245-c11c-439f-96f5-b9f006fcccfe
ScanDate    = 20240812_142849
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 48
NumVolumes  = 356
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO

     0       0         20856305         20856329     0
     0      12         20856305         20856329     0
     0      24         20856305         20856329     0
     0      36         20856305         20856329     0
     0       5         20856338         20856361     0
     0      17         20856338         20856361     0
     0      29         20856338         20856361     0
     0      41         20856338         20856361     0
     0      10         20856371         20856394     0
     0      22         20856371         20856394     0
     0      34         20856371         20856394     0
     0      46         20856371         20856394     0
     0       3         20856403         20856427     0
     0      15         20856403         20856427     0
     0      27         20856403         20856427     0
     0      39         20856403         20856427     0
     0       8         20856436         20856459     0
     0      20         20856436         20856459     0
     0      32         20856436         20856459     0
     0      44         20856436         20856459     0
     0       1         20856469         20856492     0
     0      13         20856469         20856492     0
     0      25         20856469         20856492     0
     0      37         20856469         20856492     0
     0       6         20856501         20856525     0
     0      18         20856501         20856525     0
     0      30         20856501         20856525     0
     0      42         20856501         20856525     0
     0      11         20856534         20856557     0
     0      23         20856534         20856557     0
     0      35         20856534         20856557     0
     0      47         20856534         20856557     0
     0       4         20856567         20856590     0
     0      16         20856567         20856590     0
     0      28         20856567         20856590     0
     0      40         20856567         20856590     0
     0       9         20856599         20856623     0
     0      21         20856599         20856623     0
     0      33         20856599         20856623     0
     0      45         20856599         20856623     0
     0       2         20856632         20856655     0
     0      14         20856632         20856655     0
     0      26         20856632         20856655     0
     0      38         20856632         20856655     0
     0       7         20856664         20856688     0
     0      19         20856664         20856688     0
     0      31         20856664         20856688     0
     0      43         20856664         20856688     0
     1       0         20856705         20856729     0
     1      12         20856705         20856729     0
     1      24         20856705         20856729     0
     1      36         20856705         20856729     0
     1       5         20856738         20856761     0
     1      17         20856738         20856761     0
     1      29         20856738         20856761     0
     1      41         20856738         20856761     0
     1      10         20856771         20856794     0
     1      22         20856771         20856794     0
     1      34         20856771         20856794     0
     1      46         20856771         20856794     0
     1       3         20856803         20856827     0
     1      15         20856803         20856827     0
     1      27         20856803         20856827     0
     1      39         20856803         20856827     0
     1       8         20856836         20856859     0
     1      20         20856836         20856859     0
     1      32         20856836         20856859     0
     1      44         20856836         20856859     0
     1       1         20856869         20856892     0
     1      13         20856869         20856892     0
     1      25         20856869         20856892     0
     1      37         20856869         20856892     0
     1       6         20856901         20856925     0
     1      18         20856901         20856925     0
     1      30         20856901         20856925     0
     1      42         20856901         20856925     0
     1      11         20856934         20856957     0
     1      23         20856934         20856957     0
     1      35         20856934         20856957     0
     1      47         20856934         20856957     0
     1       4         20856967         20856990     0
     1      16         20856967         20856990     0
     1      28         20856967         20856990     0
     1      40         20856967         20856990     0
     1       9         20856999         20857023     0
     1      21         20856999         20857023     0
     1      33         20856999         20857023     0
     1      45         20856999         20857023     0
     1       2         20857032         20857055     0
     1      14         20857032         20857055     0
     1      26         20857032         20857055     0
     1      38         20857032         20857055     0
     1       7         20857064         20857088     0
     1      19         20857064         20857088     0
     1      31         20857064         20857088     0
     1      43         20857064         20857088     0
     2       0         20857105         20857129     0
     2      12         20857105         20857129     0
     2      24         20857105         20857129     0
     2      36         20857105         20857129     0
     2       5         20857138         20857161     0
     2      17         20857138         20857161     0
     2      29         20857138         20857161     0
     2      41         20857138         20857161     0
     2      10         20857171         20857194     0
     2      22         20857171         20857194     0
     2      34         20857171         20857194     0
     2      46         20857171         20857194     0
     2       3         20857203         20857227     0
     2      15         20857203         20857227     0
     2      27         20857203         20857227     0
     2      39         20857203         20857227     0
     2       8         20857236         20857259     0
     2      20         20857236         20857259     0
     2      32         20857236         20857259     0
     2      44         20857236         20857259     0
     2       1         20857269         20857292     0
     2      13         20857269         20857292     0
     2      25         20857269         20857292     0
     2      37         20857269         20857292     0
     2       6         20857301         20857325     0
     2      18         20857301         20857325     0
     2      30         20857301         20857325     0
     2      42         20857301         20857325     0
     2      11         20857334         20857357     0
     2      23         20857334         20857357     0
     2      35         20857334         20857357     0
     2      47         20857334         20857357     0
     2       4         20857367         20857390     0
     2      16         20857367         20857390     0
     2      28         20857367         20857390     0
     2      40         20857367         20857390     0
     2       9         20857399         20857423     0
     2      21         20857399         20857423     0
     2      33         20857399         20857423     0
     2      45         20857399         20857423     0
     2       2         20857432         20857455     0
     2      14         20857432         20857455     0
     2      26         20857432         20857455     0
     2      38         20857432         20857455     0
     2       7         20857464         20857488     0
     2      19         20857464         20857488     0
     2      31         20857464         20857488     0
     2      43         20857464         20857488     0
     3       0         20857505         20857529     0
     3      12         20857505         20857529     0
     3      24         20857505         20857529     0
     3      36         20857505         20857529     0
